VM,Powerstate,Template,SRM Placeholder,Disk,Disk Key,Disk UUID,Disk Path,Capacity MiB,Raw,Disk Mode,Sharing mode,Thin,Eagerly Scrub,Split,Write Through,Level,Shares,Reservation,Limit,Controller,Label,SCSI Unit #,Unit #,Shared Bus,Path,Raw LUN ID,Raw Comp. Mode,Internal Sort Column,Annotation,CBT Reset Lock,NB_LAST_BACKUP,DataProtection,Datacenter,Cluster,Host,Folder,OS according to the configuration file,OS according to the VMware Tools,VM ID,VM UUID,VI SDK Server,VI SDK UUID
DEV-CTX-065,suspended,False,False,Hard disk 2,2001,6000C29c895d603d8172b13b2c527558,[dev-nfs-01] DEV-CTX-065/DEV-CTX-065_1.vmdk,51200,False,persistent,sharingNone,False,False,False,False,normal,1000,0,-1,VMware paravirtual SCSI,Hard disk 2,0:1,1,noSharing,[dev-nfs-01] DEV-CTX-065/DEV-CTX-065_1.vmdk,,,1,,,,,DC-East,Dev-Cluster,esx-dev01.corp.example,Dev,Microsoft Windows Server 2016 or later (64-bit),,vm-1284,42e68373bb82b7963207343ec6a07656,vcsa01.corp.example,5f3c9a8e-1b2d-4c7e-9a10-2f6b8d4e7c31
DEV-CTX-065,suspended,False,False,Hard disk 3,2002,6000C29782577dd19d193891f04084d0,[dev-nfs-01] DEV-CTX-065/DEV-CTX-065_2.vmdk,51200,False,persistent,sharingNone,True,False,False,False,normal,1000,0,-1,VMware paravirtual SCSI,Hard disk 3,0:2,2,noSharing,[dev-nfs-01] DEV-CTX-065/DEV-CTX-065_2.vmdk,,,2,,,,,DC-East,Dev-Cluster,esx-dev01.corp.example,Dev,Microsoft Windows Server 2016 or later (64-bit),,vm-1284,42e68373bb82b7963207343ec6a07656,vcsa01.corp.example,5f3c9a8e-1b2d-4c7e-9a10-2f6b8d4e7c31
DEV-APP-066,poweredOn,False,False,Hard disk 1,2000,6000C291fc30c77c8f58ed08f5b917b1,[dev-nfs-01] DEV-APP-066/DEV-APP-066.vmdk,61440,False,persistent,sharingNone,False,False,False,False,normal,1000,0,-1,VMware paravirtual SCSI,Hard disk 1,0:0,0,noSharing,[dev-nfs-01] DEV-APP-066/DEV-APP-066.vmdk,,,0,,,,,DC-East,Dev-Cluster,esx-dev02.corp.example,Dev,Microsoft Windows Server 2019 (64-bit),Microsoft Windows Server 2019 Standard,vm-1285,42f374190274ce40e09016b6b186a5a8,vcsa01.corp.example,5f3c9a8e-1b2d-4c7e-9a10-2f6b8d4e7c31
DEV-APP-066,poweredOn,False,False,Hard disk 2,2001,6000C29dd6d21f63623d45f4c1ef6252,[dev-nfs-01] DEV-APP-066/DEV-APP-066_1.vmdk,512000,False,persistent,sharingNone,True,False,False,False,normal,1000,0,-1,VMware paravirtual SCSI,Hard disk 2,0:1,1,noSharing,[dev-nfs-01] DEV-APP-066/DEV-APP-066_1.vmdk,,,1,,,,,DC-East,Dev-Cluster,esx-dev02.corp.example,Dev,Microsoft Windows Server 2019 (64-bit),Microsoft Windows Server 2019 Standard,vm-1285,42f374190274ce40e09016b6b186a5a8,vcsa01.corp.example,5f3c9a8e-1b2d-4c7e-9a10-2f6b8d4e7c31
DEV-WEB-067,poweredOn,False,False,Hard disk 1,2000,6000C29140460d07d453909403908f5a,[dev-nfs-01] DEV-WEB-067/DEV-WEB-067.vmdk,61440,False,persistent,sharingNone,True,False,False,False,normal,1000,0,-1,LSI Logic SAS,Hard disk 1,0:0,0,noSharing,[dev-nfs-01] DEV-WEB-067/DEV-WEB-067.vmdk,,,0,Owner: app-team,,,,DC-East,Dev-Cluster,esx-dev01.corp.example,Dev,Microsoft Windows Server 2019 (64-bit),Microsoft Windows Server 2019 Standard,vm-1286,42247296ff38b918f8f9a45d0f554896,vcsa01.corp.example,5f3c9a8e-1b2d-4c7e-9a10-2f6b8d4e7c31
DEV-WEB-068,poweredOff,False,False,Hard disk 1,2000,6000C292c99b316743b6c14b59432577,[dev-nfs-01] DEV-WEB-068/DEV-WEB-068.vmdk,81920,False,persistent,sharingNone,True,False,False,False,normal,1000,0,-1,LSI Logic,Hard disk 1,0:0,0,noSharing,[dev-nfs-01] DEV-WEB-068/DEV-WEB-068.vmdk,,,0,,,,,DC-East,Dev-Cluster,esx-dev03.corp.example,Dev,Microsoft Windows Server 2016 or later (64-bit),,vm-1287,428163b61877bc0694ad625215bc2a3e,vcsa01.corp.example,5f3c9a8e-1b2d-4c7e-9a10-2f6b8d4e7c31
DEV-WEB-068,poweredOff,False,False,Hard disk 2,2001,6000C29a115ca8024310357dec801a6f,[dev-nfs-01] DEV-WEB-068/DEV-WEB-068_1.vmdk,2048000,False,persistent,sharingNone,True,False,False,False,normal,1000,0,-1,LSI Logic,Hard disk 2,0:1,1,noSharing,[dev-nfs-01] DEV-WEB-068/DEV-WEB-068_1.vmdk,,,1,,,,,DC-East,Dev-Cluster,esx-dev03.corp.example,Dev,Microsoft Windows Server 2016 or later (64-bit),,vm-1287,428163b61877bc0694ad625215bc2a3e,vcsa01.corp.example,5f3c9a8e-1b2d-4c7e-9a10-2f6b8d4e7c31
DEV-WEB-068,poweredOff,False,False,Hard disk 3,2002,6000C29e3b8e8a91deb1289adcc3645f,[dev-nfs-01] DEV-WEB-068/DEV-WEB-068_2.vmdk,2048000,False,persistent,sharingNone,True,False,False,False,normal,1000,0,-1,LSI Logic,Hard disk 3,0:2,2,noSharing,[dev-nfs-01] DEV-WEB-068/DEV-WEB-068_2.vmdk,,,2,Owner: app-team,,,,DC-East,Dev-Cluster,esx-dev03.corp.example,Dev,Microsoft Windows Server 2016 or later (64-bit),,vm-1287,428163b61877bc0694ad625215bc2a3e,vcsa01.corp.example,5f3c9a8e-1b2d-4c7e-9a10-2f6b8d4e7c31
DEV-CTX-069,poweredOn,False,False,Hard disk 1,2000,6000C29428d8fdf437103c3f90a58dd6,[dev-nfs-02] DEV-CTX-069/DEV-CTX-069.vmdk,81920,False,persistent,sharingNone,True,False,False,False,normal,1000,0,-1,VMware paravirtual SCSI,Hard disk 1,0:0,0,noSharing,[dev-nfs-02] DEV-CTX-069/DEV-CTX-069.vmdk,,,0,,,,,DC-East,Dev-Cluster,esx-dev03.corp.example,Dev,Microsoft Windows Server 2019 (64-bit),Microsoft Windows Server 2019 Standard,vm-1288,42ed111550a46c85d9d57b0242d04d55,vcsa01.corp.example,5f3c9a8e-1b2d-4c7e-9a10-2f6b8d4e7c31
DEV-CTX-069,poweredOn,False,False,Hard disk 2,2001,6000C298d7169b2a3d7d9e1ec7e166e3,[dev-nfs-02] DEV-CTX-069/DEV-CTX-069_1.vmdk,512000,False,persistent,sharingNone,True,False,False,False,normal,1000,0,-1,VMware paravirtual SCSI,Hard disk 2,0:1,1,noSharing,[dev-nfs-02] DEV-CTX-069/DEV-CTX-069_1.vmdk,,,1,,,,,DC-East,Dev-Cluster,esx-dev03.corp.example,Dev,Microsoft Windows Server 2019 (64-bit),Microsoft Windows Server 2019 Standard,vm-1288,42ed111550a46c85d9d57b0242d04d55,vcsa01.corp.example,5f3c9a8e-1b2d-4c7e-9a10-2f6b8d4e7c31
DEV-SQL-070,poweredOn,False,False,Hard disk 1,2000,6000C292cb1f999b4c6d98a8d78c2051,[dev-nfs-02] DEV-SQL-070/DEV-SQL-070.vmdk,102400,False,persistent,sharingNone,True,False,False,False,normal,1000,0,-1,VMware paravirtual SCSI,Hard disk 1,0:0,0,noSharing,[dev-nfs-02] DEV-SQL-070/DEV-SQL-070.vmdk,,,0,Owner: app-team,,,,DC-East,Dev-Cluster,esx-dev02.corp.example,Dev,Microsoft Windows Server 2019 (64-bit),Microsoft Windows Server 2019 Standard,vm-1289,4227c8fc1be5a4c395af6d0cc5285425,vcsa01.corp.example,5f3c9a8e-1b2d-4c7e-9a10-2f6b8d4e7c31
DEV-FS-071,poweredOn,False,False,Hard disk 1,2000,6000C297663c36c18bd0d62526392221,[dev-nfs-01] DEV-FS-071/DEV-FS-071.vmdk,40960,False,persistent,sharingNone,True,False,False,False,normal,1000,0,-1,LSI Logic SAS,Hard disk 1,0:0,0,noSharing,[dev-nfs-01] DEV-FS-071/DEV-FS-071.vmdk,,,0,,,,,DC-East,Dev-Cluster,esx-dev01.corp.example,Dev,Microsoft Windows Server 2016 (64-bit),Microsoft Windows Server 2016 Standard,vm-1290,421725d21eb2a7b8da3c45ca43d78f2b,vcsa01.corp.example,5f3c9a8e-1b2d-4c7e-9a10-2f6b8d4e7c31
DEV-CTX-072,poweredOn,False,False,Hard disk 1,2000,6000C2905020036f9adbb8f179cdc59e,[dev-nfs-02] DEV-CTX-072/DEV-CTX-072.vmdk,61440,False,persistent,sharingNone,True,False,False,False,normal,1000,0,-1,LSI Logic SAS,Hard disk 1,0:0,0,noSharing,[dev-nfs-02] DEV-CTX-072/DEV-CTX-072.vmdk,,,0,Owner: app-team,,,,DC-East,Dev-Cluster,esx-dev01.corp.example,Dev,Microsoft Windows Server 2019 (64-bit),Microsoft Windows Server 2019 Standard,vm-1291,426570465b11f51ff7e9101d3f8b4433,vcsa01.corp.example,5f3c9a8e-1b2d-4c7e-9a10-2f6b8d4e7c31
DEV-CTX-072,poweredOn,False,False,Hard disk 2,2001,6000C29522f5b1a93e4f22ba7eb3eae7,[dev-nfs-02] DEV-CTX-072/DEV-CTX-072_1.vmdk,256000,False,persistent,sharingNone,True,False,False,False,normal,1000,0,-1,LSI Logic SAS,Hard disk 2,0:1,1,noSharing,[dev-nfs-02] DEV-CTX-072/DEV-CTX-072_1.vmdk,,,1,,,,,DC-East,Dev-Cluster,esx-dev01.corp.example,Dev,Microsoft Windows Server 2019 (64-bit),Microsoft Windows Server 2019 Standard,vm-1291,426570465b11f51ff7e9101d3f8b4433,vcsa01.corp.example,5f3c9a8e-1b2d-4c7e-9a10-2f6b8d4e7c31
DEV-CTX-072,poweredOn,False,False,Hard disk 3,2002,6000C2900327aec2f737e8bc90266418,[dev-nfs-02] DEV-CTX-072/DEV-CTX-072_2.vmdk,256000,False,persistent,sharingNone,False,False,False,False,normal,1000,0,-1,LSI Logic SAS,Hard disk 3,0:2,2,noSharing,[dev-nfs-02] DEV-CTX-072/DEV-CTX-072_2.vmdk,,,2,,,,,DC-East,Dev-Cluster,esx-dev01.corp.example,Dev,Microsoft Windows Server 2019 (64-bit),Microsoft Windows Server 2019 Standard,vm-1291,426570465b11f51ff7e9101d3f8b4433,vcsa01.corp.example,5f3c9a8e-1b2d-4c7e-9a10-2f6b8d4e7c31
DEV-APP-073,poweredOn,False,False,Hard disk 1,2000,6000C2901eb510092f85f6a6247d2d52,[dev-nfs-02] DEV-APP-073/DEV-APP-073.vmdk,40960,False,persistent,sharingNone,True,False,False,False,normal,1000,0,-1,LSI Logic SAS,Hard disk 1,0:0,0,noSharing,[dev-nfs-02] DEV-APP-073/DEV-APP-073.vmdk,,,0,,,,,DC-East,Dev-Cluster,esx-dev01.corp.example,Dev,SUSE Linux Enterprise 15 (64-bit),SUSE Linux Enterprise Server 15 SP5,vm-1292,421a16997648776e183fea703ff6579e,vcsa01.corp.example,5f3c9a8e-1b2d-4c7e-9a10-2f6b8d4e7c31
DEV-APP-074,poweredOn,False,False,Hard disk 1,2000,6000C29eee409f44c9594659db591d88,[dev-nfs-02] DEV-APP-074/DEV-APP-074.vmdk,102400,False,persistent,sharingNone,True,False,False,False,normal,1000,0,-1,VMware paravirtual SCSI,Hard disk 1,0:0,0,noSharing,[dev-nfs-02] DEV-APP-074/DEV-APP-074.vmdk,,,0,Owner: app-team,,,,DC-East,Dev-Cluster,esx-dev01.corp.example,Dev,Microsoft Windows Server 2019 (64-bit),Microsoft Windows Server 2019 Standard,vm-1293,4295132c15839b99a50a13dcf004e897,vcsa01.corp.example,5f3c9a8e-1b2d-4c7e-9a10-2f6b8d4e7c31
DEV-APP-075,poweredOn,False,False,Hard disk 1,2000,6000C29dcc3effe97232245cd2c351c2,[dev-nfs-02] DEV-APP-075/DEV-APP-075.vmdk,40960,False,persistent,sharingNone,True,False,False,False,normal,1000,0,-1,LSI Logic SAS,Hard disk 1,0:0,0,noSharing,[dev-nfs-02] DEV-APP-075/DEV-APP-075.vmdk,,,0,,,,,DC-East,Dev-Cluster,esx-dev01.corp.example,Dev,Ubuntu Linux (64-bit),Ubuntu 22.04.4 LTS,vm-1294,4254e074cf133b65d450afa2d8e70aeb,vcsa01.corp.example,5f3c9a8e-1b2d-4c7e-9a10-2f6b8d4e7c31
DEV-CTX-076,poweredOn,False,False,Hard disk 1,2000,6000C29bd3c0d6c5584e6851f2b158c7,[dev-nfs-01] DEV-CTX-076/DEV-CTX-076.vmdk,102400,False,persistent,sharingNone,False,True,False,False,normal,1000,0,-1,LSI Logic,Hard disk 1,0:0,0,noSharing,[dev-nfs-01] DEV-CTX-076/DEV-CTX-076.vmdk,,,0,,,,,DC-East,Dev-Cluster,esx-dev02.corp.example,Dev,Red Hat Enterprise Linux 9 (64-bit),Red Hat Enterprise Linux 9.2 (Plow),vm-1295,425a9c062c3d17e26d39da75aee70ab2,vcsa01.corp.example,5f3c9a8e-1b2d-4c7e-9a10-2f6b8d4e7c31
DEV-RDS-077,poweredOn,False,False,Hard disk 1,2000,6000C297415b4add69e34120e2888ddb,[dev-nfs-02] DEV-RDS-077/DEV-RDS-077.vmdk,81920,False,persistent,sharingNone,False,True,False,False,normal,1000,0,-1,LSI Logic SAS,Hard disk 1,0:0,0,noSharing,[dev-nfs-02] DEV-RDS-077/DEV-RDS-077.vmdk,,,0,,,,,DC-East,Dev-Cluster,esx-dev01.corp.example,Dev,Microsoft Windows Server 2019 (64-bit),Microsoft Windows Server 2019 Standard,vm-1296,42e1fdc6697852217fb75c574b8c031f,vcsa01.corp.example,5f3c9a8e-1b2d-4c7e-9a10-2f6b8d4e7c31
DEV-RDS-077,poweredOn,False,False,Hard disk 2,2001,6000C29fe88668a4e0f99296ca89b460,[dev-nfs-02] DEV-RDS-077/DEV-RDS-077_1.vmdk,512000,False,persistent,sharingNone,True,False,False,False,normal,1000,0,-1,LSI Logic SAS,Hard disk 2,0:1,1,noSharing,[dev-nfs-02] DEV-RDS-077/DEV-RDS-077_1.vmdk,,,1,,,,,DC-East,Dev-Cluster,esx-dev01.corp.example,Dev,Microsoft Windows Server 2019 (64-bit),Microsoft Windows Server 2019 Standard,vm-1296,42e1fdc6697852217fb75c574b8c031f,vcsa01.corp.example,5f3c9a8e-1b2d-4c7e-9a10-2f6b8d4e7c31
DEV-FS-078,poweredOn,False,False,Hard disk 1,2000,6000C29d9ea565104aa4b8377d9e3bb2,[dev-nfs-02] DEV-FS-078/DEV-FS-078.vmdk,81920,False,persistent,sharingNone,True,False,False,False,normal,1000,0,-1,VMware paravirtual SCSI,Hard disk 1,0:0,0,noSharing,[dev-nfs-02] DEV-FS-078/DEV-FS-078.vmdk,,,0,,,,,DC-East,Dev-Cluster,esx-dev01.corp.example,Dev,Microsoft Windows Server 2016 or later (64-bit),Microsoft Windows Server 2022 Datacenter,vm-1297,42cb7b0b8b2d158acd5ae324fe7c80e9,vcsa01.corp.example,5f3c9a8e-1b2d-4c7e-9a10-2f6b8d4e7c31
DEV-FS-078,poweredOn,False,False,Hard disk 2,2001,6000C2904cffa0376feb3d4615f3f9e1,[dev-nfs-02] DEV-FS-078/DEV-FS-078_1.vmdk,102400,False,persistent,sharingNone,False,False,False,False,normal,1000,0,-1,VMware paravirtual SCSI,Hard disk 2,0:1,1,noSharing,[dev-nfs-02] DEV-FS-078/DEV-FS-078_1.vmdk,,,1,Owner: app-team,,,,DC-East,Dev-Cluster,esx-dev01.corp.example,Dev,Microsoft Windows Server 2016 or later (64-bit),Microsoft Windows Server 2022 Datacenter,vm-1297,42cb7b0b8b2d158acd5ae324fe7c80e9,vcsa01.corp.example,5f3c9a8e-1b2d-4c7e-9a10-2f6b8d4e7c31
DEV-FS-078,poweredOn,False,False,Hard disk 3,2002,6000C29cb9e1aa73bcaa8722923f720a,[dev-nfs-02] DEV-FS-078/DEV-FS-078_2.vmdk,512000,False,persistent,sharingNone,True,False,False,False,normal,1000,0,-1,VMware paravirtual SCSI,Hard disk 3,0:2,2,noSharing,[dev-nfs-02] DEV-FS-078/DEV-FS-078_2.vmdk,,,2,,,,,DC-East,Dev-Cluster,esx-dev01.corp.example,Dev,Microsoft Windows Server 2016 or later (64-bit),Microsoft Windows Server 2022 Datacenter,vm-1297,42cb7b0b8b2d158acd5ae324fe7c80e9,vcsa01.corp.example,5f3c9a8e-1b2d-4c7e-9a10-2f6b8d4e7c31
DEV-FS-078,poweredOn,False,False,Hard disk 4,2003,6000C29fe4cbbdb8c4beb48fd2e9c930,[dev-nfs-01] DEV-FS-078/DEV-FS-078_3.vmdk,512000,False,persistent,sharingNone,False,True,False,False,normal,1000,0,-1,VMware paravirtual SCSI,Hard disk 4,0:3,3,noSharing,[dev-nfs-01] DEV-FS-078/DEV-FS-078_3.vmdk,,,3,,,,,DC-East,Dev-Cluster,esx-dev01.corp.example,Dev,Microsoft Windows Server 2016 or later (64-bit),Microsoft Windows Server 2022 Datacenter,vm-1297,42cb7b0b8b2d158acd5ae324fe7c80e9,vcsa01.corp.example,5f3c9a8e-1b2d-4c7e-9a10-2f6b8d4e7c31
DEV-RDS-079,poweredOn,False,False,Hard disk 1,2000,6000C29f10e001992b0d5b1c027d8e84,[dev-nfs-01] DEV-RDS-079/DEV-RDS-079.vmdk,81920,False,persistent,sharingNone,True,False,False,False,normal,1000,0,-1,VMware paravirtual SCSI,Hard disk 1,0:0,0,noSharing,[dev-nfs-01] DEV-RDS-079/DEV-RDS-079.vmdk,,,0,Owner: app-team,,,,DC-East,Dev-Cluster,esx-dev03.corp.example,Dev,Red Hat Enterprise Linux 8 (64-bit),Red Hat Enterprise Linux 8.8 (Ootpa),vm-1298,4206ac102e0869c1453b45fe636cf499,vcsa01.corp.example,5f3c9a8e-1b2d-4c7e-9a10-2f6b8d4e7c31
DEV-WEB-080,poweredOn,False,False,Hard disk 1,2000,6000C29197ff96423d40f9b074147301,[dev-nfs-02] DEV-WEB-080/DEV-WEB-080.vmdk,61440,False,persistent,sharingNone,True,False,False,False,normal,1000,0,-1,VMware paravirtual SCSI,Hard disk 1,0:0,0,noSharing,[dev-nfs-02] DEV-WEB-080/DEV-WEB-080.vmdk,,,0,,,,,DC-East,Dev-Cluster,esx-dev01.corp.example,Dev,Red Hat Enterprise Linux 9 (64-bit),Red Hat Enterprise Linux 9.2 (Plow),vm-1299,42f956be3b964c74ffe6299495804c2a,vcsa01.corp.example,5f3c9a8e-1b2d-4c7e-9a10-2f6b8d4e7c31
DEV-WEB-080,poweredOn,False,False,Hard disk 2,2001,6000C29985664da48422edc700dc1d6c,[dev-nfs-02] DEV-WEB-080/DEV-WEB-080_1.vmdk,51200,False,persistent,sharingNone,True,False,False,False,normal,1000,0,-1,VMware paravirtual SCSI,Hard disk 2,0:1,1,noSharing,[dev-nfs-02] DEV-WEB-080/DEV-WEB-080_1.vmdk,,,1,,,,,DC-East,Dev-Cluster,esx-dev01.corp.example,Dev,Red Hat Enterprise Linux 9 (64-bit),Red Hat Enterprise Linux 9.2 (Plow),vm-1299,42f956be3b964c74ffe6299495804c2a,vcsa01.corp.example,5f3c9a8e-1b2d-4c7e-9a10-2f6b8d4e7c31
DEV-WEB-080,poweredOn,False,False,Hard disk 3,2002,6000C29117090396ffd04fa69170d854,[dev-nfs-02] DEV-WEB-080/DEV-WEB-080_2.vmdk,2048000,False,persistent,sharingNone,True,False,False,False,normal,1000,0,-1,VMware paravirtual SCSI,Hard disk 3,0:2,2,noSharing,[dev-nfs-02] DEV-WEB-080/DEV-WEB-080_2.vmdk,,,2,Owner: app-team,,,,DC-East,Dev-Cluster,esx-dev01.corp.example,Dev,Red Hat Enterprise Linux 9 (64-bit),Red Hat Enterprise Linux 9.2 (Plow),vm-1299,42f956be3b964c74ffe6299495804c2a,vcsa01.corp.example,5f3c9a8e-1b2d-4c7e-9a10-2f6b8d4e7c31
DEV-WEB-081,poweredOn,False,False,Hard disk 1,2000,6000C2909e269012b7636ce8bd7177cf,[dev-nfs-02] DEV-WEB-081/DEV-WEB-081.vmdk,81920,False,persistent,sharingNone,False,False,False,False,normal,1000,0,-1,LSI Logic SAS,Hard disk 1,0:0,0,noSharing,[dev-nfs-02] DEV-WEB-081/DEV-WEB-081.vmdk,,,0,,,,,DC-East,Dev-Cluster,esx-dev03.corp.example,Dev,Red Hat Enterprise Linux 9 (64-bit),Red Hat Enterprise Linux 9.2 (Plow),vm-1300,42d8b48e93608edf382b5b86f2a32efd,vcsa01.corp.example,5f3c9a8e-1b2d-4c7e-9a10-2f6b8d4e7c31
DEV-APP-082,poweredOff,False,False,Hard disk 1,2000,6000C29dd0e1288198c2fc34ebde34e7,[dev-nfs-01] DEV-APP-082/DEV-APP-082.vmdk,40960,False,persistent,sharingNone,True,False,False,False,normal,1000,0,-1,VMware paravirtual SCSI,Hard disk 1,0:0,0,noSharing,[dev-nfs-01] DEV-APP-082/DEV-APP-082.vmdk,,,0,,,,,DC-East,Dev-Cluster,esx-dev01.corp.example,Dev,Microsoft Windows Server 2019 (64-bit),,vm-1301,425a07d7b357f3f9b4157cea07388ba4,vcsa01.corp.example,5f3c9a8e-1b2d-4c7e-9a10-2f6b8d4e7c31
DEV-WEB-083,poweredOn,False,False,Hard disk 1,2000,6000C2954256dc8db1bdd56a5e8fb079,[dev-nfs-02] DEV-WEB-083/DEV-WEB-083.vmdk,40960,False,persistent,sharingNone,True,False,False,False,normal,1000,0,-1,VMware paravirtual SCSI,Hard disk 1,0:0,0,noSharing,[dev-nfs-02] DEV-WEB-083/DEV-WEB-083.vmdk,,,0,,,,,DC-East,Dev-Cluster,esx-dev02.corp.example,Dev,Microsoft Windows Server 2016 (64-bit),Microsoft Windows Server 2016 Standard,vm-1302,423803dc9a0692953b8d34470e61065f,vcsa01.corp.example,5f3c9a8e-1b2d-4c7e-9a10-2f6b8d4e7c31
DEV-WEB-083,poweredOn,False,False,Hard disk 2,2001,6000C29cf67d848892c5d3d7c25cdea8,[dev-nfs-02] DEV-WEB-083/DEV-WEB-083_1.vmdk,102400,False,persistent,sharingNone,False,False,False,False,normal,1000,0,-1,VMware paravirtual SCSI,Hard disk 2,0:1,1,noSharing,[dev-nfs-02] DEV-WEB-083/DEV-WEB-083_1.vmdk,,,1,,,,,DC-East,Dev-Cluster,esx-dev02.corp.example,Dev,Microsoft Windows Server 2016 (64-bit),Microsoft Windows Server 2016 Standard,vm-1302,423803dc9a0692953b8d34470e61065f,vcsa01.corp.example,5f3c9a8e-1b2d-4c7e-9a10-2f6b8d4e7c31
DEV-CTX-084,poweredOff,False,False,Hard disk 1,2000,6000C2944019175a98e418359b7215f8,[dev-nfs-01] DEV-CTX-084/DEV-CTX-084.vmdk,102400,False,persistent,sharingNone,True,False,False,False,normal,1000,0,-1,LSI Logic SAS,Hard disk 1,0:0,0,noSharing,[dev-nfs-01] DEV-CTX-084/DEV-CTX-084.vmdk,,,0,,,,,DC-East,Dev-Cluster,esx-dev01.corp.example,Dev,Red Hat Enterprise Linux 9 (64-bit),,vm-1303,420f3f0f52d6b779de4379cbd8230076,vcsa01.corp.example,5f3c9a8e-1b2d-4c7e-9a10-2f6b8d4e7c31
DEV-CTX-084,poweredOff,False,False,Hard disk 2,2001,6000C296dcfca74845f97eabb43cdbe2,[dev-nfs-02] DEV-CTX-084/DEV-CTX-084_1.vmdk,256000,False,persistent,sharingNone,True,False,False,False,normal,1000,0,-1,LSI Logic SAS,Hard disk 2,0:1,1,noSharing,[dev-nfs-02] DEV-CTX-084/DEV-CTX-084_1.vmdk,,,1,,,,,DC-East,Dev-Cluster,esx-dev01.corp.example,Dev,Red Hat Enterprise Linux 9 (64-bit),,vm-1303,420f3f0f52d6b779de4379cbd8230076,vcsa01.corp.example,5f3c9a8e-1b2d-4c7e-9a10-2f6b8d4e7c31
DEV-CTX-084,poweredOff,False,False,Hard disk 3,2002,6000C2910dbd384db7533ff525f50323,[dev-nfs-01] DEV-CTX-084/DEV-CTX-084_2.vmdk,768000,False,persistent,sharingNone,True,False,False,False,normal,1000,0,-1,LSI Logic SAS,Hard disk 3,0:2,2,noSharing,[dev-nfs-01] DEV-CTX-084/DEV-CTX-084_2.vmdk,,,2,Owner: app-team,,,,DC-East,Dev-Cluster,esx-dev01.corp.example,Dev,Red Hat Enterprise Linux 9 (64-bit),,vm-1303,420f3f0f52d6b779de4379cbd8230076,vcsa01.corp.example,5f3c9a8e-1b2d-4c7e-9a10-2f6b8d4e7c31
DEV-APP-085,poweredOn,False,False,Hard disk 1,2000,6000C292641df3f9e403cbbbf60249b5,[dev-nfs-02] DEV-APP-085/DEV-APP-085.vmdk,102400,False,persistent,sharingNone,False,False,False,False,normal,1000,0,-1,VMware paravirtual SCSI,Hard disk 1,0:0,0,noSharing,[dev-nfs-02] DEV-APP-085/DEV-APP-085.vmdk,,,0,Owner: app-team,,,,DC-East,Dev-Cluster,esx-dev01.corp.example,Dev,CentOS 7 (64-bit),CentOS Linux 7 (Core),vm-1304,429605306545c030a981fa54f121e129,vcsa01.corp.example,5f3c9a8e-1b2d-4c7e-9a10-2f6b8d4e7c31
DEV-APP-085,poweredOn,False,False,Hard disk 2,2001,6000C291e322544a80343d4d58be184d,[dev-nfs-02] DEV-APP-085/DEV-APP-085_1.vmdk,51200,False,persistent,sharingNone,False,False,False,False,normal,1000,0,-1,VMware paravirtual SCSI,Hard disk 2,0:1,1,noSharing,[dev-nfs-02] DEV-APP-085/DEV-APP-085_1.vmdk,,,1,,,,,DC-East,Dev-Cluster,esx-dev01.corp.example,Dev,CentOS 7 (64-bit),CentOS Linux 7 (Core),vm-1304,429605306545c030a981fa54f121e129,vcsa01.corp.example,5f3c9a8e-1b2d-4c7e-9a10-2f6b8d4e7c31
DEV-APP-086,poweredOn,False,False,Hard disk 1,2000,6000C29a1dbefabd8c881f361b705635,[dev-nfs-02] DEV-APP-086/DEV-APP-086.vmdk,40960,False,persistent,sharingNone,True,False,False,False,normal,1000,0,-1,VMware paravirtual SCSI,Hard disk 1,0:0,0,noSharing,[dev-nfs-02] DEV-APP-086/DEV-APP-086.vmdk,,,0,,,,,DC-East,Dev-Cluster,esx-dev03.corp.example,Dev,Ubuntu Linux (64-bit),Ubuntu 18.04.6 LTS,vm-1305,428fddbef7ff88d4b509f08a2c988bca,vcsa01.corp.example,5f3c9a8e-1b2d-4c7e-9a10-2f6b8d4e7c31
DEV-CTX-087,poweredOn,False,False,Hard disk 1,2000,6000C29820b6a33c15d324dc0dc4aa10,[dev-nfs-01] DEV-CTX-087/DEV-CTX-087.vmdk,81920,False,persistent,sharingNone,True,False,False,False,normal,1000,0,-1,LSI Logic SAS,Hard disk 1,0:0,0,noSharing,[dev-nfs-01] DEV-CTX-087/DEV-CTX-087.vmdk,,,0,Owner: app-team,,,,DC-East,Dev-Cluster,esx-dev01.corp.example,Dev,Microsoft Windows Server 2016 or later (64-bit),Microsoft Windows Server 2022 Datacenter,vm-1306,42b3b6d3f2e3c6f00075d3d5ba94aa66,vcsa01.corp.example,5f3c9a8e-1b2d-4c7e-9a10-2f6b8d4e7c31
DEV-APP-088,poweredOn,False,False,Hard disk 1,2000,6000C2966dec0f06bc450b7c7f6d19a8,[dev-nfs-01] DEV-APP-088/DEV-APP-088.vmdk,61440,False,persistent,sharingNone,True,False,False,False,normal,1000,0,-1,LSI Logic SAS,Hard disk 1,0:0,0,noSharing,[dev-nfs-01] DEV-APP-088/DEV-APP-088.vmdk,,,0,,,,,DC-East,Dev-Cluster,esx-dev03.corp.example,Dev,Microsoft Windows Server 2016 or later (64-bit),Microsoft Windows Server 2022 Datacenter,vm-1307,422401347f05fbf5efcac5771aa6f7cb,vcsa01.corp.example,5f3c9a8e-1b2d-4c7e-9a10-2f6b8d4e7c31
